Timestamp, COUNTER, INTERPOLATED, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, RAW_CQ, MARKER_HARDWARE, MARKERS
1649066941.7609, 34, 0, 4132.436, 4133.205, 4134.231, 4135.897, 4135.256, 4130.385, 4130.513, 4136.154, 4135.385, 4137.949, 4184.872, 4899.744, 4135.513, 4142.564, 0, 0, []
1649066941.7689, 35, 0, 4133.846, 4128.974, 4132.821, 4135.769, 4135.385, 4132.308, 4126.667, 4136.667, 4136.282, 4138.718, 4185.769, 4902.949, 4136.282, 4139.103, 0, 0, []
1649066941.7768, 36, 0, 4134.487, 4128.718, 4135.256, 4136.795, 4135.385, 4133.59, 4127.949, 4136.026, 4137.179, 4137.564, 4187.564, 4904.615, 4134.359, 4136.923, 0, 0, []
1649066941.7848, 37, 0, 4135.513, 4131.026, 4133.718, 4135.769, 4134.231, 4130, 4132.821, 4135, 4136.026, 4137.821, 4189.231, 4903.077, 4133.718, 4141.154, 0, 0, []
1649066941.7927, 38, 0, 4131.795, 4129.872, 4134.872, 4135.256, 4134.744, 4129.103, 4135.897, 4135.641, 4135, 4140.897, 4188.205, 4905, 4134.744, 4140.641, 0, 0, []
1649066941.8006, 39, 0, 4131.41, 4134.359, 4133.974, 4136.667, 4135.513, 4132.179, 4131.41, 4135.641, 4135.769, 4139.872, 4184.744, 4902.051, 4138.59, 4141.795, 0, 0, []
1649066941.8085, 40, 0, 4134.231, 4133.974, 4133.205, 4135.513, 4134.744, 4130.385, 4130.641, 4134.615, 4135.513, 4135.641, 4187.564, 4900.256, 4135.128, 4140.513, 0, 0, []
1649066941.8165, 41, 0, 4135, 4129.872, 4136.667, 4135.128, 4135.385, 4129.872, 4134.615, 4136.026, 4133.974, 4136.154, 4192.051, 4902.436, 4132.821, 4137.436, 0, 0, []
1649066941.8244, 42, 0, 4132.692, 4130.513, 4137.564, 4137.308, 4136.282, 4130.769, 4132.821, 4137.821, 4136.538, 4138.077, 4189.359, 4902.821, 4136.154, 4138.846, 0, 0, []
1649066941.8322, 43, 0, 4131.538, 4128.718, 4133.333, 4136.795, 4135.128, 4128.718, 4128.077, 4136.667, 4138.974, 4137.821, 4184.615, 4902.308, 4133.974, 4138.846, 0, 0, []
1649066941.84, 44, 0, 4133.077, 4129.359, 4128.333, 4135.256, 4135.513, 4129.231, 4128.333, 4135.897, 4136.154, 4137.821, 4185, 4902.436, 4135.385, 4139.487, 0, 0, []
1649066941.8478, 45, 0, 4131.538, 4131.795, 4132.821, 4135.897, 4135.641, 4129.103, 4135, 4136.795, 4135, 4137.821, 4188.205, 4903.462, 4137.051, 4138.205, 0, 0, []
1649066941.8557, 46, 0, 4132.051, 4133.205, 4138.462, 4136.667, 4133.333, 4128.718, 4135.128, 4136.026, 4137.692, 4136.923, 4188.333, 4904.231, 4133.718, 4137.436, 0, 0, []
1649066941.8635, 47, 0, 4133.718, 4131.667, 4134.231, 4136.154, 4133.077, 4130.769, 4129.744, 4135, 4137.564, 4135.897, 4186.923, 4903.333, 4133.077, 4139.744, 0, 0, []
1649066941.8715, 48, 0, 4130.513, 4127.179, 4131.795, 4136.41, 4135.128, 4130.128, 4132.436, 4135.513, 4135, 4135.513, 4187.308, 4903.718, 4132.949, 4138.846, 0, 0, []
1649066941.8793, 49, 0, 4130.385, 4131.667, 4133.974, 4135.897, 4135.385, 4128.462, 4134.615, 4135.769, 4135.769, 4137.051, 4188.718, 4903.077, 4134.231, 4138.462, 0, 0, []
1649066941.8873, 50, 0, 4132.051, 4135.256, 4137.179, 4135.385, 4134.615, 4129.744, 4131.538, 4134.615, 4137.051, 4138.718, 4187.051, 4901.154, 4133.974, 4137.821, 0, 0, []
1649066941.8952, 51, 0, 4131.923, 4130.897, 4133.59, 4136.026, 4136.282, 4133.718, 4132.308, 4133.974, 4135.385, 4138.205, 4185, 4902.436, 4134.872, 4138.59, 0, 0, []
1649066941.9032, 52, 0, 4130.897, 4129.872, 4129.359, 4136.282, 4137.179, 4133.59, 4132.949, 4134.872, 4136.026, 4137.692, 4186.026, 4903.077, 4138.974, 4142.051, 0, 0, []
1649066941.9111, 53, 0, 4128.974, 4131.795, 4133.205, 4136.282, 4135.128, 4129.615, 4129.872, 4136.026, 4137.821, 4137.179, 4186.41, 4901.282, 4137.564, 4139.744, 0, 0, []
1649066941.919, 54, 0, 4130.897, 4131.923, 4130.897, 4136.667, 4134.231, 4130.128, 4129.872, 4136.41, 4137.179, 4137.051, 4187.051, 4901.154, 4138.462, 4139.103, 0, 0, []
1649066941.9269, 55, 0, 4133.077, 4127.949, 4129.487, 4136.923, 4135.897, 4130, 4133.718, 4136.282, 4136.795, 4138.077, 4187.051, 4902.308, 4138.077, 4139.103, 0, 0, []
1649066941.9349, 56, 0, 4132.692, 4130.897, 4133.846, 4135.897, 4136.282, 4130, 4135.769, 4136.154, 4136.41, 4138.59, 4185.897, 4901.282, 4134.615, 4138.333, 0, 0, []
1649066941.9428, 57, 0, 4133.462, 4136.154, 4133.333, 4135.385, 4135.128, 4132.179, 4133.59, 4136.41, 4135.385, 4137.564, 4186.154, 4899.615, 4137.051, 4139.359, 0, 0, []
1649066941.9508, 58, 0, 4132.949, 4132.308, 4133.205, 4137.821, 4135.256, 4131.41, 4127.949, 4136.282, 4136.282, 4136.923, 4186.41, 4902.436, 4135.897, 4138.333, 0, 0, []
1649066941.9586, 59, 0, 4132.692, 4131.923, 4131.026, 4138.718, 4134.231, 4131.282, 4128.462, 4136.154, 4138.077, 4137.436, 4186.154, 4903.846, 4134.744, 4140.385, 0, 0, []
1649066941.9666, 60, 0, 4131.923, 4130.897, 4130.385, 4135, 4132.564, 4128.718, 4134.487, 4136.154, 4137.436, 4136.667, 4186.154, 4900.513, 4135.513, 4140, 0, 0, []
1649066941.9745, 61, 0, 4131.923, 4130.385, 4136.667, 4132.949, 4134.231, 4127.436, 4134.487, 4136.154, 4135.513, 4135.769, 4186.154, 4898.333, 4133.718, 4137.692, 0, 0, []
1649066941.9823, 62, 0, 4133.846, 4135.513, 4136.795, 4135.513, 4136.026, 4130.128, 4132.308, 4136.154, 4135.256, 4136.282, 4186.154, 4901.41, 4134.103, 4140.513, 0, 0, []
1649066941.9902, 63, 0, 4130.256, 4132.821, 4134.872, 4136.538, 4135, 4130, 4134.744, 4136.154, 4135.513, 4136.667, 4186.154, 4906.41, 4135, 4138.59, 0, 0, []
1649066941.9979, 64, 0, 4128.462, 4130.385, 4137.051, 4136.41, 4135.385, 4131.154, 4133.974, 4136.026, 4136.41, 4135.641, 4186.026, 4905, 4136.923, 4139.487, 0, 0, []
1649066942.0058, 65, 0, 4131.282, 4131.282, 4137.949, 4135.256, 4136.538, 4131.667, 4131.795, 4136.154, 4137.692, 4136.41, 4186.538, 4902.564, 4135.897, 4142.949, 0, 0, []
1649066942.0136, 66, 0, 4131.538, 4129.872, 4133.205, 4133.718, 4135.128, 4130.385, 4132.179, 4136.154, 4137.564, 4139.359, 4186.282, 4903.205, 4133.846, 4139.103, 0, 0, []
1649066942.0215, 67, 0, 4132.821, 4132.949, 4128.59, 4134.359, 4134.231, 4128.846, 4132.436, 4136.154, 4137.821, 4139.872, 4185.513, 4901.795, 4137.308, 4137.564, 0, 0, []
1649066942.0293, 68, 0, 4133.077, 4133.077, 4131.667, 4136.026, 4136.026, 4128.846, 4134.359, 4136.154, 4138.205, 4137.308, 4187.436, 4903.333, 4134.615, 4137.821, 0, 0, []
1649066942.0371, 69, 0, 4131.923, 4131.667, 4134.103, 4136.538, 4136.538, 4133.205, 4134.359, 4136.154, 4137.692, 4136.538, 4188.846, 4903.462, 4132.308, 4138.077, 0, 0, []
1649066942.0449, 70, 0, 4131.667, 4134.487, 4133.718, 4136.282, 4134.744, 4133.077, 4131.41, 4136.154, 4137.308, 4139.103, 4186.667, 4898.718, 4136.538, 4138.974, 0, 0, []
1649066942.0528, 71, 0, 4132.436, 4135.641, 4133.462, 4136.154, 4135, 4129.615, 4134.359, 4136.154, 4137.436, 4140.897, 4185.641, 4901.026, 4135.128, 4138.333, 0, 0, []
1649066942.0606, 72, 0, 4133.077, 4131.667, 4130, 4135.513, 4135.385, 4130.513, 4134.231, 4136.282, 4137.051, 4139.744, 4186.923, 4906.026, 4133.974, 4141.282, 0, 0, []
1649066942.0685, 73, 0, 4131.154, 4126.538, 4132.949, 4135.897, 4134.359, 4130.385, 4127.308, 4135.641, 4136.282, 4137.436, 4186.795, 4902.821, 4133.462, 4141.41, 0, 0, []
1649066942.0762, 74, 0, 4132.692, 4130, 4137.179, 4137.179, 4135.385, 4131.154, 4128.462, 4134.487, 4136.795, 4136.667, 4185.769, 4900.385, 4133.718, 4139.615, 0, 0, []
1649066942.0842, 75, 0, 4134.615, 4133.077, 4132.949, 4136.923, 4135.897, 4132.692, 4132.949, 4134.359, 4135.769, 4136.923, 4185.769, 4903.077, 4137.949, 4139.231, 0, 0, []
1649066942.0921, 76, 0, 4132.051, 4131.923, 4133.846, 4137.821, 4135, 4131.923, 4131.41, 4134.487, 4134.231, 4136.538, 4185.128, 4902.821, 4138.205, 4138.59, 0, 0, []
1649066942.1001, 77, 0, 4132.564, 4132.179, 4137.051, 4137.179, 4134.744, 4131.282, 4132.179, 4134.231, 4135.641, 4137.179, 4185, 4900, 4136.667, 4140.128, 0, 0, []
1649066942.108, 78, 0, 4133.333, 4129.231, 4134.359, 4135.256, 4135.513, 4130.385, 4135.897, 4134.615, 4137.821, 4137.308, 4185.128, 4900.769, 4132.564, 4140, 0, 0, []
1649066942.1159, 79, 0, 4131.667, 4128.846, 4133.846, 4136.538, 4134.872, 4130.641, 4133.718, 4135.897, 4137.949, 4136.282, 4185.128, 4901.923, 4131.154, 4143.205, 0, 0, []
1649066942.1238, 80, 0, 4130.256, 4131.667, 4136.41, 4136.026, 4134.231, 4131.667, 4130.513, 4136.538, 4138.333, 4138.333, 4185.128, 4903.846, 4136.026, 4144.487, 0, 0, []
1649066942.1318, 81, 0, 4129.615, 4130.256, 4134.615, 4133.846, 4135.513, 4131.795, 4133.333, 4136.282, 4139.359, 4140.385, 4185, 4905.897, 4136.282, 4137.821, 0, 0, []
1649066942.1397, 82, 0, 4132.692, 4132.308, 4127.179, 4135.128, 4136.41, 4132.436, 4133.205, 4136.026, 4138.205, 4139.103, 4184.872, 4902.436, 4136.667, 4138.077, 0, 0, []
1649066942.1477, 83, 0, 4132.949, 4134.231, 4129.744, 4137.821, 4134.615, 4131.41, 4131.41, 4136.282, 4137.564, 4138.718, 4185.385, 4899.231, 4135.256, 4140.385, 0, 0, []
1649066942.1555, 84, 0, 4132.308, 4132.692, 4136.41, 4137.564, 4134.487, 4131.667, 4132.564, 4136.026, 4137.564, 4139.103, 4184.872, 4901.154, 4132.692, 4138.974, 0, 0, []
1649066942.1633, 85, 0, 4132.436, 4131.154, 4134.872, 4136.282, 4136.026, 4132.308, 4135.769, 4135.128, 4136.538, 4137.308, 4184.744, 4899.487, 4135.769, 4140.256, 0, 0, []
1649066942.1712, 86, 0, 4129.487, 4129.744, 4133.462, 4136.41, 4133.462, 4131.538, 4135, 4135.128, 4136.026, 4135.641, 4187.051, 4898.59, 4133.205, 4140, 0, 0, []
1649066942.179, 87, 0, 4131.923, 4132.051, 4132.949, 4137.308, 4131.154, 4131.923, 4127.949, 4135.897, 4137.564, 4136.154, 4188.846, 4900.641, 4131.923, 4138.974, 0, 0, []
1649066942.1869, 88, 0, 4133.974, 4130, 4134.744, 4135.769, 4134.103, 4129.103, 4127.051, 4136.282, 4137.051, 4137.051, 4187.949, 4900.385, 4133.718, 4136.41, 0, 0, []
1649066942.1946, 89, 0, 4130.769, 4128.333, 4133.59, 4132.308, 4135.641, 4128.718, 4134.359, 4136.282, 4134.487, 4136.538, 4186.795, 4899.744, 4134.872, 4137.179, 0, 0, []
1649066942.2026, 90, 0, 4131.41, 4135.769, 4130.385, 4133.59, 4134.744, 4130.128, 4131.282, 4135.385, 4136.795, 4137.051, 4186.795, 4899.487, 4138.333, 4142.308, 0, 0, []
1649066942.2105, 91, 0, 4134.487, 4133.333, 4133.333, 4136.923, 4135.897, 4128.718, 4126.282, 4134.744, 4139.103, 4138.59, 4186.923, 4899.359, 4137.179, 4139.872, 0, 0, []
1649066942.2185, 92, 0, 4136.154, 4130.128, 4131.282, 4135.513, 4136.282, 4130.897, 4130.769, 4136.667, 4138.205, 4138.846, 4186.282, 4900.897, 4135.513, 4139.744, 0, 0, []
1649066942.2264, 93, 0, 4134.615, 4133.462, 4130.513, 4134.615, 4134.872, 4132.436, 4129.359, 4137.821, 4136.923, 4137.692, 4185.256, 4904.615, 4133.846, 4141.923, 0, 0, []
1649066942.2343, 94, 0, 4132.564, 4134.615, 4134.744, 4136.795, 4134.872, 4131.026, 4127.051, 4136.282, 4136.667, 4136.795, 4184.615, 4904.615, 4133.333, 4139.744, 0, 0, []
1649066942.2422, 95, 0, 4132.564, 4133.077, 4129.872, 4135.641, 4134.359, 4131.795, 4130.513, 4135.897, 4136.923, 4137.564, 4185.256, 4901.795, 4137.051, 4140.385, 0, 0, []
1649066942.2502, 96, 0, 4133.077, 4132.564, 4129.615, 4134.872, 4134.359, 4131.795, 4129.615, 4136.795, 4136.026, 4138.462, 4185, 4901.41, 4135.385, 4139.744, 0, 0, []
1649066942.2581, 97, 0, 4133.974, 4133.846, 4137.692, 4136.538, 4134.487, 4130, 4128.333, 4135.769, 4136.026, 4138.462, 4184.744, 4900, 4134.231, 4137.564, 0, 0, []
1649066942.2661, 98, 0, 4132.179, 4130.385, 4137.949, 4133.59, 4134.359, 4130.513, 4127.949, 4134.615, 4137.308, 4137.949, 4185.641, 4902.308, 4135.256, 4137.051, 0, 0, []
1649066942.2739, 99, 0, 4130.897, 4131.795, 4133.077, 4131.923, 4134.487, 4133.718, 4126.282, 4135.513, 4136.41, 4138.462, 4187.051, 4905, 4134.487, 4139.231, 0, 0, []
1649066942.2819, 100, 0, 4133.205, 4135.769, 4131.538, 4135, 4134.487, 4132.308, 4129.103, 4136.282, 4135.769, 4138.846, 4187.564, 4902.436, 4137.179, 4142.051, 0, 0, []
1649066942.2898, 101, 0, 4133.718, 4128.846, 4134.744, 4137.436, 4134.487, 4127.949, 4135.256, 4136.154, 4137.821, 4136.538, 4186.923, 4900.769, 4134.744, 4138.718, 0, 0, []
1649066942.2976, 102, 0, 4136.026, 4127.692, 4136.538, 4136.795, 4134.487, 4130.769, 4132.564, 4136.154, 4137.821, 4136.795, 4186.538, 4899.872, 4131.923, 4139.359, 0, 0, []
1649066942.3055, 103, 0, 4135, 4133.205, 4133.974, 4135.513, 4134.487, 4132.051, 4131.41, 4135.897, 4136.41, 4138.59, 4186.923, 4898.846, 4133.59, 4142.564, 0, 0, []
1649066942.3132, 104, 0, 4129.872, 4132.051, 4132.179, 4136.282, 4134.487, 4128.974, 4135.641, 4135.256, 4137.692, 4138.718, 4187.179, 4902.179, 4131.667, 4138.333, 0, 0, []
1649066942.3211, 105, 0, 4131.667, 4132.692, 4130.128, 4136.538, 4134.487, 4131.538, 4132.179, 4135.256, 4137.564, 4138.59, 4187.308, 4902.692, 4134.487, 4136.667, 0, 0, []
1649066942.3289, 106, 0, 4131.923, 4134.872, 4133.846, 4134.231, 4134.359, 4132.436, 4131.538, 4135.769, 4135.385, 4137.179, 4187.179, 4899.744, 4135.385, 4136.795, 0, 0, []
1649066942.3368, 107, 0, 4130.897, 4133.59, 4136.154, 4134.359, 4134.359, 4130, 4134.615, 4136.154, 4137.179, 4135.513, 4186.538, 4899.615, 4133.974, 4138.59, 0, 0, []
1649066942.3446, 108, 0, 4134.487, 4131.282, 4132.308, 4135.897, 4134.744, 4129.487, 4129.872, 4136.795, 4138.333, 4138.077, 4185.256, 4899.615, 4135.385, 4140.513, 0, 0, []
1649066942.3524, 109, 0, 4133.718, 4129.615, 4133.974, 4133.718, 4134.103, 4129.359, 4125.256, 4137.308, 4136.154, 4140.385, 4184.872, 4900.897, 4136.41, 4137.821, 0, 0, []
1649066942.3602, 110, 0, 4131.923, 4130.641, 4133.846, 4133.462, 4134.231, 4130.513, 4130.641, 4133.462, 4136.667, 4137.564, 4185, 4900.769, 4138.974, 4138.846, 0, 0, []
1649066942.3681, 111, 0, 4133.205, 4129.231, 4133.333, 4136.538, 4136.41, 4131.154, 4137.821, 4131.667, 4137.564, 4136.923, 4185.256, 4898.333, 4136.282, 4139.744, 0, 0, []
1649066942.3759, 112, 0, 4134.487, 4131.41, 4134.103, 4136.538, 4136.795, 4130.513, 4134.231, 4134.615, 4137.051, 4138.846, 4184.872, 4897.949, 4132.949, 4138.333, 0, 0, []
1649066942.3838, 113, 0, 4131.667, 4133.462, 4134.359, 4135.385, 4135, 4129.487, 4129.359, 4136.538, 4137.564, 4137.821, 4184.615, 4899.487, 4133.718, 4137.564, 0, 0, []
1649066942.3915, 114, 0, 4129.872, 4130.641, 4134.872, 4137.821, 4135.256, 4131.41, 4135.128, 4136.026, 4138.205, 4135.385, 4186.154, 4900.769, 4133.846, 4136.795, 0, 0, []
1649066942.3994, 115, 0, 4133.974, 4132.949, 4131.923, 4137.436, 4136.795, 4133.205, 4135.769, 4136.154, 4137.692, 4136.538, 4186.667, 4899.615, 4136.282, 4140.641, 0, 0, []
1649066942.4072, 116, 0, 4132.051, 4132.821, 4132.051, 4134.744, 4135.897, 4128.462, 4127.564, 4135.513, 4136.923, 4139.487, 4185.513, 4899.359, 4133.974, 4140.256, 0, 0, []
1649066942.4152, 117, 0, 4128.974, 4132.051, 4131.667, 4134.615, 4135.256, 4129.231, 4128.974, 4134.487, 4135.641, 4139.231, 4186.41, 4900.641, 4133.333, 4138.846, 0, 0, []
1649066942.4231, 118, 0, 4132.436, 4134.744, 4129.872, 4135.513, 4136.282, 4133.846, 4133.205, 4135.256, 4135.256, 4136.282, 4187.179, 4902.051, 4137.821, 4140.769, 0, 0, []
1649066942.4311, 119, 0, 4132.564, 4134.231, 4133.718, 4136.923, 4136.154, 4132.821, 4131.667, 4135.256, 4137.051, 4136.41, 4185.256, 4902.692, 4136.667, 4139.487, 0, 0, []
1649066942.4389, 120, 0, 4130.128, 4133.846, 4133.59, 4136.41, 4135.513, 4133.462, 4130.256, 4135.513, 4137.179, 4139.872, 4184.744, 4900.256, 4136.026, 4140.256, 0, 0, []
1649066942.4469, 121, 0, 4129.231, 4130.513, 4132.308, 4136.154, 4135.769, 4132.821, 4128.974, 4136.538, 4134.872, 4139.872, 4186.41, 4900.256, 4135.128, 4141.923, 0, 0, []
1649066942.4548, 122, 0, 4132.179, 4128.718, 4133.974, 4135.769, 4136.538, 4130.513, 4129.103, 4136.154, 4133.846, 4138.846, 4186.282, 4902.308, 4133.205, 4141.667, 0, 0, []
1649066942.4626, 123, 0, 4135.256, 4132.436, 4134.103, 4134.231, 4136.282, 4130.385, 4130.513, 4136.154, 4135.641, 4139.615, 4185.897, 4900.769, 4137.179, 4141.154, 0, 0, []
1649066942.4705, 124, 0, 4132.308, 4131.41, 4133.974, 4135.513, 4135.128, 4129.872, 4129.872, 4136.282, 4138.333, 4139.487, 4186.154, 4900.128, 4136.41, 4137.308, 0, 0, []
1649066942.4782, 125, 0, 4131.923, 4131.667, 4131.538, 4135.513, 4134.487, 4129.872, 4130.897, 4136.154, 4138.205, 4139.359, 4186.154, 4900.897, 4134.744, 4139.487, 0, 0, []
1649066942.4862, 126, 0, 4133.718, 4133.077, 4131.154, 4135.385, 4135.641, 4129.359, 4136.538, 4136.282, 4136.667, 4139.359, 4186.154, 4900, 4135.897, 4142.949, 0, 0, []
1649066942.4941, 127, 0, 4132.308, 4135.385, 4132.564, 4136.667, 4136.41, 4131.282, 4135.897, 4136.026, 4135.897, 4139.359, 4186.154, 4899.872, 4135.256, 4139.487, 57, 0, []
1649066942.502, 0, 0, 4133.077, 4138.462, 4131.282, 4135.897, 4136.026, 4132.692, 4130.769, 4136.026, 4137.949, 4139.487, 4186.154, 4899.615, 4136.154, 4137.949, 0, 0, []
1649066942.5098, 1, 0, 4132.564, 4132.821, 4132.436, 4135, 4136.026, 4131.282, 4135.513, 4136.667, 4139.231, 4139.615, 4186.154, 4899.487, 4135, 4136.923, 0, 0, []
1649066942.5177, 2, 0, 4130.897, 4132.051, 4131.282, 4136.282, 4136.282, 4132.179, 4136.667, 4135.513, 4137.308, 4139.103, 4185.897, 4900.641, 4136.282, 4138.974, 0, 0, []
1649066942.5256, 3, 0, 4130.385, 4136.667, 4130.897, 4136.282, 4136.154, 4131.154, 4128.462, 4134.615, 4136.154, 4139.615, 4186.282, 4903.077, 4136.538, 4140.385, 0, 0, []
1649066942.5336, 4, 0, 4131.026, 4134.487, 4133.205, 4135.769, 4136.154, 4129.615, 4128.077, 4136.41, 4137.179, 4140.128, 4186.026, 4900.256, 4133.077, 4136.538, 0, 0, []
1649066942.5415, 5, 0, 4132.051, 4131.538, 4131.538, 4137.051, 4136.154, 4131.282, 4131.026, 4136.667, 4136.538, 4138.077, 4185.128, 4894.359, 4135.641, 4138.846, 0, 0, []
1649066942.5495, 6, 0, 4131.795, 4132.564, 4131.282, 4135.897, 4136.154, 4131.41, 4128.59, 4134.872, 4134.615, 4136.154, 4186.41, 4896.795, 4135.769, 4140, 0, 0, []
1649066942.5573, 7, 0, 4134.103, 4137.179, 4131.667, 4134.231, 4136.154, 4132.051, 4129.872, 4136.026, 4136.282, 4137.179, 4187.051, 4902.179, 4135.513, 4138.59, 0, 0, []
1649066942.5653, 8, 0, 4133.718, 4135, 4130.256, 4136.026, 4136.154, 4132.051, 4132.436, 4137.821, 4138.333, 4138.205, 4186.026, 4903.462, 4136.923, 4137.949, 0, 0, []
1649066942.5732, 9, 0, 4131.026, 4129.231, 4133.718, 4136.795, 4136.154, 4130.513, 4129.744, 4136.795, 4137.564, 4137.692, 4187.821, 4900.385, 4133.974, 4139.231, 0, 0, []
1649066942.5812, 10, 0, 4132.308, 4133.077, 4135.256, 4135.385, 4136.154, 4130.897, 4129.872, 4135.513, 4136.282, 4137.821, 4189.103, 4895, 4134.231, 4141.41, 0, 0, []
1649066942.5891, 11, 0, 4132.436, 4134.615, 4132.179, 4136.41, 4136.154, 4130.897, 4134.744, 4135, 4136.795, 4137.821, 4187.564, 4896.667, 4135.256, 4137.821, 0, 0, []
1649066942.597, 12, 0, 4132.308, 4133.718, 4131.41, 4137.564, 4136.154, 4132.308, 4135.641, 4134.231, 4138.205, 4137.692, 4187.436, 4901.41, 4137.051, 4138.974, 0, 0, []
1649066942.6049, 13, 0, 4132.308, 4133.333, 4135.256, 4135.256, 4136.154, 4131.026, 4132.564, 4134.231, 4137.179, 4138.462, 4188.974, 4900.385, 4137.051, 4140, 0, 0, []
1649066942.6127, 14, 0, 4132.436, 4133.205, 4136.154, 4135, 4136.154, 4128.846, 4130.513, 4134.615, 4135.513, 4137.564, 4189.103, 4899.872, 4132.179, 4136.41, 0, 0, []
1649066942.6206, 15, 0, 4134.487, 4131.923, 4131.026, 4137.051, 4136.154, 4132.821, 4131.41, 4134.615, 4136.41, 4136.282, 4187.821, 4899.744, 4133.59, 4141.154, 0, 0, []
1649066942.6284, 16, 0, 4132.179, 4127.821, 4132.308, 4136.667, 4136.154, 4135.256, 4136.026, 4134.872, 4138.718, 4137.051, 4187.692, 4899.487, 4135.897, 4143.718, 0, 0, []
1649066942.6362, 17, 0, 4131.41, 4130, 4134.615, 4136.282, 4136.154, 4133.846, 4134.615, 4135.513, 4138.077, 4136.923, 4187.949, 4900.128, 4136.282, 4139.231, 0, 0, []
1649066942.644, 18, 0, 4133.333, 4134.872, 4131.026, 4136.154, 4136.154, 4133.974, 4131.41, 4136.538, 4136.154, 4136.795, 4187.949, 4899.744, 4137.051, 4137.564, 0, 0, []
1649066942.6519, 19, 0, 4131.282, 4133.462, 4133.205, 4135.128, 4136.154, 4133.846, 4134.231, 4136.667, 4135.897, 4137.308, 4187.051, 4900.897, 4133.59, 4138.718, 0, 0, []
1649066942.6597, 20, 0, 4131.667, 4133.846, 4134.487, 4135.769, 4136.154, 4131.538, 4130.256, 4135.513, 4136.667, 4136.667, 4187.051, 4900.897, 4133.974, 4141.795, 0, 0, []
1649066942.6676, 21, 0, 4132.179, 4133.718, 4132.564, 4135.641, 4136.154, 4128.974, 4124.231, 4135, 4135.769, 4138.205, 4186.795, 4898.205, 4134.744, 4140.769, 0, 0, []
1649066942.6753, 22, 0, 4132.308, 4133.077, 4131.923, 4132.692, 4136.154, 4131.026, 4128.59, 4135.897, 4136.026, 4141.026, 4185.897, 4897.308, 4135, 4138.205, 0, 0, []
1649066942.6832, 23, 0, 4132.692, 4131.538, 4131.282, 4133.333, 4136.154, 4130.769, 4133.077, 4136.667, 4138.077, 4139.744, 4186.154, 4899.103, 4136.923, 4141.154, 0, 0, []
1649066942.691, 24, 0, 4129.872, 4131.538, 4135.513, 4137.308, 4136.154, 4128.077, 4134.872, 4136.282, 4136.923, 4137.436, 4186.282, 4900.256, 4134.103, 4140.128, 0, 0, []
1649066942.6989, 25, 0, 4130.513, 4135.897, 4137.051, 4136.41, 4136.154, 4130.897, 4133.462, 4136.026, 4135.256, 4138.077, 4186.154, 4900.128, 4133.333, 4137.564, 0, 0, []
1649066942.7067, 26, 0, 4133.462, 4132.308, 4134.103, 4134.103, 4136.154, 4132.949, 4128.333, 4136.667, 4137.051, 4137.949, 4186.154, 4900.769, 4133.846, 4138.205, 0, 0, []
1649066942.7145, 27, 0, 4132.692, 4127.179, 4132.564, 4135.769, 4136.154, 4132.051, 4127.308, 4136.154, 4137.821, 4136.667, 4186.282, 4899.744, 4135, 4140.769, 0, 0, []
1649066942.7223, 28, 0, 4130.897, 4133.462, 4130.256, 4137.179, 4136.154, 4130.256, 4133.462, 4134.744, 4136.41, 4136.795, 4186.154, 4896.667, 4136.795, 4141.923, 0, 0, []
1649066942.7303, 29, 0, 4130.769, 4136.154, 4133.59, 4136.538, 4136.154, 4129.487, 4136.795, 4134.872, 4135.641, 4136.667, 4186.154, 4897.949, 4132.308, 4139.359, 0, 0, []
1649066942.7382, 30, 0, 4132.436, 4133.974, 4136.795, 4135.769, 4136.154, 4133.205, 4132.436, 4136.026, 4136.282, 4137.949, 4186.282, 4901.026, 4133.462, 4140.897, 0, 0, []
1649066942.7462, 31, 0, 4131.41, 4131.667, 4133.974, 4135.641, 4136.154, 4132.692, 4131.154, 4136.41, 4137.308, 4139.103, 4186.282, 4901.026, 4134.231, 4139.872, 0, 0, []
1649066942.754, 32, 0, 4131.795, 4133.974, 4129.744, 4135.897, 4136.154, 4130.513, 4137.051, 4136.026, 4137.436, 4138.077, 4186.154, 4900.128, 4131.282, 4138.077, 0, 0, []
1649066942.7618, 33, 0, 4133.59, 4137.692, 4130.256, 4135.513, 4136.154, 4131.026, 4134.872, 4135.641, 4136.026, 4137.051, 4186.154, 4900.769, 4135.256, 4141.154, 0, 0, []
1649066942.7697, 34, 0, 4132.179, 4133.718, 4135.256, 4135.641, 4136.154, 4130.256, 4125.897, 4134.872, 4136.282, 4137.308, 4186.41, 4901.923, 4136.923, 4138.205, 0, 0, []
1649066942.7775, 35, 0, 4132.821, 4131.026, 4134.359, 4136.538, 4136.154, 4132.436, 4127.436, 4134.359, 4137.179, 4137.179, 4186.026, 4899.359, 4135.256, 4139.872, 0, 0, []
1649066942.7854, 36, 0, 4133.205, 4130.128, 4132.436, 4136.795, 4136.154, 4132.692, 4135.641, 4134.872, 4135.256, 4136.795, 4186.282, 4896.923, 4135.769, 4142.436, 0, 0, []
1649066942.7931, 37, 0, 4131.667, 4131.154, 4132.308, 4136.795, 4136.282, 4129.615, 4135.513, 4135.769, 4134.103, 4136.667, 4187.436, 4898.59, 4136.795, 4138.974, 0, 0, []
